Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4s6vwFgPdCtidpEw8KuQT6,"4Ga1P7PMIsmqEZqhYZQgDo,2hlmm7s2ICUX0LVIhVFlZQ","REPEAT IT (with Gunna)","We Love You Tecca 2","Lil Tecca,Gunna",2021-08-27,190344,59,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"melodic rap,pluggnb,rap,atl hip hop,trap",0.743,0.687,11,-7.613,0,0.309,0.0567,0,0.062,0.582,108.685,3
3TdXFHsGYGYEYP6Kg3he9W,"3e7awlrlDSwF3iM0WBjGMp,6KZDXtSj0SzGOV705nNeh3","Touch (feat. Kid Ink)","Glory Days (Expanded Edition)","Little Mix,Kid Ink",2016-11-18,202946,49,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"girl group,pop,talent show,uk pop,pop rap,rap,southern hip hop,trap",0.641,0.752,4,-3.929,1,0.109,0.0448,0,0.494,0.547,101.797,4
0ErK6K0kYr0Ow2RkPMhmMs,"3e7awlrlDSwF3iM0WBjGMp","Shout Out to My Ex","Glory Days (Expanded Edition)","Little Mix",2016-11-18,246240,73,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"girl group,pop,talent show,uk pop",0.773,0.747,5,-4.061,1,0.0885,0.0242,0.00000899,0.109,0.801,126.014,4
5YH1A3YttSay4lgAR75tk3,"0eecdvMrqBftK0M1VKhaF4,3e7awlrlDSwF3iM0WBjGMp","Reggaetón Lento (Remix)","Glory Days (Expanded Edition)","CNCO,Little Mix",2016-11-18,188786,58,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"boy band,latin pop,reggaeton,urbano latino,girl group,pop,talent show,uk pop",0.624,0.909,4,-3.079,0,0.0745,0.158,0,0.0972,0.65,93.982,4
4QVFtAswXqPoAWRLo5yu8a,"3e7awlrlDSwF3iM0WBjGMp,2SrSdSvpminqmStGELCSNd","Power (feat. Stormzy)","Glory Days (Expanded Edition)","Little Mix,Stormzy",2016-11-18,242293,59,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"girl group,pop,talent show,uk pop,grime,uk hip hop",0.586,0.865,7,-4.092,1,0.319,0.0345,0.0000057,0.165,0.468,172.912,4
7uU7UhUzfZJ5vEMoemdcIW,"3e7awlrlDSwF3iM0WBjGMp,6VuMaDnrHyPL1p4EHjYLi7","Oops (feat. Charlie Puth)","Glory Days (Expanded Edition)","Little Mix,Charlie Puth",2016-11-18,204760,58,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"girl group,pop,talent show,uk pop,viral pop",0.831,0.657,11,-4.161,0,0.0482,0.424,0,0.132,0.918,105,4
1YakuHfzKxjnseCEeVQtrY,"4qBgvVog0wzW75IQ48mU7v","Don't Wanna Fall In Love","Smyle (Extended)","KYLE",2015-10-02,232368,0,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"deep underground hip hop,indie pop rap,pop rap",0.486,0.616,0,-6.9,1,0.277,0.0149,0,0.356,0.601,132.151,4
3RfTeIrWS8LNrfHYwechtt,"7qmpXeNz2ojlMl2EEfkeLs,38PzLQE4GW8o7A18oGhi0x","Sunroof","Sunroof","Nicky Youre,dazy",2021-11-26,163025,0,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"singer-songwriter pop",0.768,0.716,10,-5.11,1,0.0404,0.35,0,0.15,0.841,131.43,4
1s9DTymg5UQrdorZf43JQm,"699OTQXzgjhIYAHMy9RyPD,2EMAnMvWE2eb56ToJVfCWs","Fell In Luv (feat. Bryson Tiller)","Die Lit","Playboi Carti,Bryson Tiller",2018-05-11,206333,75,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"atl hip hop,plugg,pluggnb,rage rap,rap,kentucky hip hop,r&b",0.657,0.668,2,-6.208,1,0.136,0.0273,0,0.32,0.227,162.997,4
1BEMASUZQDqN5UGxMb1m6A,"0du5cEVh5yTK9QJze8zA0C,13y7CgLHjMVRMDqxdx0Xdo","That's What I Like (feat. Gucci Mane)","That's What I Like (feat. Gucci Mane) [Remix]","Bruno Mars,Gucci Mane",2017-04-21,234596,49,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"dance pop,pop,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.854,0.564,1,-4.964,1,0.0485,0.0171,0,0.0849,0.899,134.071,4
42er1na9BHF1ERol51wg8M,"0eDvMgVFoNV3TpwtrVCoTj","Imperfections (Interlude)","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke",2020-07-20,108131,70,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"brooklyn drill,rap",0.774,0.513,7,-5.024,1,0.0778,0.907,0,0.11,0.324,91.03,4
4jvjzW7Hm0yK4LvvE0Paz9,"2kCcBybjl3SAtIcwdWpUe3,15UsOTVnJzReFVN1VCnxy4","Falling Down - Bonus Track","Come Over When You're Sober, Pt. 2","Lil Peep,XXXTENTACION",2018-11-09,196400,82,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"cloud rap,emo rap,lgbtq+ hip hop,miami hip hop,rap",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4
4eNOLmx8r2IJAVKvBBL1jv,"6jGMq4yGs7aQzuGsMgVgZR,6AgTAQt8XS6jRWi4sX7w49,14CHVeJGrR5xgUGQFV5BVM","Headshot (feat. Polo G & Fivio Foreign)","Destined 2 Win","Lil Tjay,Polo G,Fivio Foreign",2021-04-02,144349,72,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"brooklyn drill,melodic rap,nyc rap,rap,chicago rap,new york drill,trap",0.808,0.639,1,-7.266,0,0.279,0.0802,0,0.15,0.395,118,4
6uFn47ACjqYkc0jADwEdj1,"6AgTAQt8XS6jRWi4sX7w49,6jGMq4yGs7aQzuGsMgVgZR","Pop Out (feat. Lil Tjay)","Die A Legend","Polo G,Lil Tjay",2019-06-07,166560,76,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"chicago rap,rap,brooklyn drill,melodic rap,nyc rap",0.772,0.639,1,-7.119,1,0.467,0.15,0,0.0698,0.261,168.112,4
18vXApRmJSgQ6wG2ll9AOg,"6AgTAQt8XS6jRWi4sX7w49","RAPSTAR","Hall of Fame","Polo G",2021-06-11,165925,79,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"chicago rap,rap",0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4
6f5ExP43esnvdKPddwKXJH,"5H6xmHXjsq98NLbEjuE29f,1BEUkE2CSUgHTLSBMZdnFB,6AgTAQt8XS6jRWi4sX7w49","Better Days (NEIKED x Mae Muller x Polo G)","Better Days (NEIKED x Mae Muller x Polo G)","NEIKED,Mae Muller,Polo G",2021-09-24,160656,73,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"scandipop,uk contemporary r&b,uk pop,chicago rap,rap",0.717,0.671,0,-5.077,0,0.0337,0.0018,0.00000254,0.0921,0.699,110.054,4
4CkgMiMqZ5JzW9iYXSTMTL,"06HL4z0CvFAxyc27GXpf02,4YLtscXsxbVgi031ovDDdh","I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault)","Red (Taylor's Version)","Taylor Swift,Chris Stapleton",2021-11-12,285106,71,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop,contemporary country,outlaw country",0.391,0.715,0,-4.516,1,0.0495,0.167,0,0.183,0.473,149.654,3
0IMUFRaM2W3wKNM1CSQ4Zm,"57LYzLEk2LcFghVwuWbcuS,7tYKF4w9nC0nq9CsPZTHyP,4kYSro6naA4h99UJvo89HB","No Love (with SZA & Cardi B) - Extended Version","No Love (with SZA & Cardi B) [Extended Version]","Summer Walker,SZA,Cardi B",2022-03-25,276214,52,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"r&b,rap,pop",0.722,0.613,1,-4.996,0,0.116,0.192,0,0.192,0.607,133.937,4
2RkZZh5XQ4y3sG8gCu96Tz,"4GvEc3ANtPPjt1ZJllr5Zl","I Like That","I Like That","Bazzi",2021-07-22,158083,0,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop",0.665,0.692,6,-5.431,0,0.112,0.172,0,0.191,0.68,74.474,4
2MPfWVq2YFGdNTSLoj4RgA,"0X3nsc84A9qlFilmlWNwQb","Love Letter","Catch Me If You Can","Scorey",2021-10-29,172307,56,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"upstate ny rap",0.689,0.592,2,-7.523,1,0.0638,0.0239,0,0.389,0.332,155.958,4
7Ay41oJQbfdIrhfNy46PuD,"1ZLO8d7zll1WeQJUHaxQer","We Don't Luv Em","Designer Drugz 3","HoodRich Pablo Juan",2017-10-06,186095,60,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"atl hip hop,atl trap,detroit trap,trap",0.861,0.627,4,-6.438,1,0.342,0.35,0,0.112,0.929,139.989,4
0anUgBvnA4u5LsHUeLRprc,"1RyvyyTE3xzB2ZywiAwp0i,4O15NlyKLIASxsJ0PrXPfz","Tic Tac","Pluto x Baby Pluto (Deluxe)","Future,Lil Uzi Vert",2020-11-13,189147,56,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"atl hip hop,hip hop,rap,southern hip hop,trap,melodic rap,philly rap,rage rap",0.942,0.566,11,-4.834,1,0.226,0.0773,0,0.11,0.479,132.858,4
69FiPptnZd9ovg2tEJgBkN,"6HgEIsWCHekTTfnbOGJa3g,6jGMq4yGs7aQzuGsMgVgZR","Feel Good (feat. Lil Tjay)","Feel Good (feat. Lil Tjay)","Fresco Trey,Lil Tjay",2021-09-10,150142,49,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"memphis hip hop,brooklyn drill,melodic rap,nyc rap,rap",0.755,0.545,5,-7.017,0,0.129,0.251,0,0.117,0.517,90.004,4
0v4z1tuZvn6LGknom9Qx7d,"06HL4z0CvFAxyc27GXpf02","Babe (Taylor's Version) (From The Vault)","Red (Taylor's Version)","Taylor Swift",2021-11-12,224240,68,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop",0.584,0.743,4,-7.075,1,0.0931,0.0538,0.00000283,0.121,0.746,167.844,4
5kXCqr2WpJvEm23EARwLuK,"58ICshZ0AgBMNJiLHK3U8l,2eqoJbzUGDwys5ENUkbT3h,3Lpx3ZSrsLeaVD9zKtGPiG","Lingo","Boy Meets World","Deno,J.I the Prince of N.Y,Chunkz",2021-05-14,173968,42,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"uk hip hop,nyc rap",0.853,0.597,10,-6.528,0,0.0555,0.0212,0,0.122,0.569,107.033,4
6qMXubogFdMrvVMJwqATzd,"0HjYETXAvcL6mzaKjAmH2K,1dfpwerOGBId6qD7LVwpoB","Jordan Belfort","Jordan Belfort","Wes Walker,Dyl",2015-08-26,207911,64,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"",0.86,0.719,11,-4.325,0,0.33,0.125,0,0.0799,0.496,160.049,4
5xv7er3pGCd8ZDco5H8SPN,"4XDi67ZENZcbfKnvMnTYsI,3izDhSZzdOLssnzXtXkewv","So Good (Feat. Common Ground)","EVOLUTION","Jay Park,Common Ground",2014-09-01,195392,27,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"k-pop,k-rap,korean r&b",0.723,0.848,2,-2.836,1,0.146,0.261,0,0.57,0.76,116.049,4
4heBcjj4Lw3X2sQVFNbLbz,"0A0FS04o6zMoto8OKPsDwY,6l3HvQ5sa6mXTsMTB19rO5,3tJoFztHeIJkJWMrx0td2f","Scared Money (feat. J. Cole and Moneybagg Yo)","Scared Money","YG,J. Cole,Moneybagg Yo",2022-02-04,204285,58,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"cali rap,hip hop,pop rap,rap,southern hip hop,trap,conscious hip hop,north carolina hip hop,memphis hip hop,tennessee hip hop",0.898,0.58,8,-7.632,0,0.26,0.0101,0,0.169,0.661,84.018,4
2FWquqPNxte8iqZ3ATQG0p,"4XDi67ZENZcbfKnvMnTYsI,7lXgbtBDcCRbfc5f8FhGUL,2e4G04F77jxVuDYo44TCSm","All I Wanna Do (K) (Feat. Hoody & Loco)","EVERYTHING YOU WANTED","Jay Park,Hoody,Loco",2016-10-20,216786,62,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"k-pop,k-rap,korean r&b",0.403,0.724,8,-6.064,1,0.246,0.377,0,0.0927,0.428,97.133,4
78p1rF7xx1snnaKxtUzBHn,"3gGUMEwIX6XodWsYEvKSal,1URnnhqYAYcrqrcwql10ft","Opp Stoppa (feat. 21 Savage)","VISIONLAND","YBN Nahmir,21 Savage",2021-03-26,135417,70,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"alabama rap,rap,trap,atl hip hop,hip hop",0.829,0.343,0,-4.962,1,0.0982,0.00718,0,0.172,0.309,78.061,4
1m8DugXfFgFTM6amX1VDMz,"7a4zHkFc24iWWS9H44gXsc","Daddy Issues - Slowed Remix","Daddy Issues - Slowed Remix","syre",1994-01-03,183524,0,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"",0.5,0.476,9,-13.603,1,0.0969,0.0935,0.0534,0.122,0.386,79.178,4
0awuNCj9gwJEM0seER22DW,"7okSU80WTrn4LXlyXYbX3P","CHICKEN TENDIES","CHICKEN TENDIES","Clinton Kane",2021-02-19,196844,60,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"alt z,gen z singer-songwriter",0.57,0.689,7,-6.242,1,0.147,0.358,0,0.0819,0.568,100.087,4
58qX77t2VWMWcycsh9zKLc,"7okSU80WTrn4LXlyXYbX3P","i don't want to watch the world end with someone else","i don't want to watch the world end with someone else","Clinton Kane",2020-05-08,184505,64,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"alt z,gen z singer-songwriter",0.535,0.359,2,-9.343,1,0.0607,0.771,0,0.111,0.488,154.163,4
4RVtBlHFKj51Ipvpfv5ER4,"60d24wfXkVzDSfLS6hyCjZ,7okSU80WTrn4LXlyXYbX3P","Drown (feat. Clinton Kane)","Drown (feat. Clinton Kane)","Martin Garrix,Clinton Kane",2020-02-27,174062,63,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"dutch edm,edm,pop,pop dance,progressive house,alt z,gen z singer-songwriter",0.573,0.739,9,-5.455,1,0.0581,0.212,0,0.175,0.363,120.077,4
55XRXhQeU25IwqVpjQqxkz,"7okSU80WTrn4LXlyXYbX3P","GO TO HELL","GO TO HELL","Clinton Kane",2021-12-03,183786,51,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"alt z,gen z singer-songwriter",0.494,0.749,2,-3.309,1,0.185,0.24,0,0.126,0.271,180.228,4
1bd4heB3yXc5iFTPoOMPuo,"45dkTj5sMRSjrmBSBeiHym","slower","slower","Tate McRae",2021-03-03,187629,19,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop",0.589,0.364,1,-8.079,0,0.0419,0.595,0,0.334,0.21,104.991,4
0kSnpKOS1bUguBGe2z661G,"6QtgPSJPSzcnn7dPZ4VINp","Took Her To The O","Took Her To The O","King Von",2020-02-21,194586,60,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"chicago rap,rap",0.86,0.62,1,-6.465,1,0.375,0.00335,0,0.133,0.479,159.98,4
0JW0lLXMDe7l9d3ULj8PJX,"3hcs9uc56yIGFCSy9leWe7,6QtgPSJPSzcnn7dPZ4VINp","Still Trappin'","Still Trappin'","Lil Durk,King Von",2020-12-24,172185,49,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"chicago drill,chicago rap,drill,hip hop,rap,trap",0.876,0.679,5,-4.969,0,0.355,0.045,0,0.0987,0.625,144.946,4
2w9htZtkcbR48NCWzXjfvb,"4LLpKhyESsyAXpc4laK94U,2YZyLoL8N0Wb9xBt1NhZWg,1ySUvbTVNE9pyhdzcDxjg4","Fight the Feeling","Macadelic (Remastered Edition)","Mac Miller,Kendrick Lamar,Iman Omari",2012-03-23,301769,1,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"hip hop,pittsburgh rap,rap,conscious hip hop,west coast rap,alternative r&b",0.569,0.881,11,-5.873,0,0.365,0.111,0,0.655,0.811,148.067,4
25yup6WYnPoITrfzhkBLmt,"6bmlMHgSheBauioMgKv2tn,1bq8rqNnfrojn0OSAfeNXJ","I Can't Sleep","Some Boring, Love Stories","Powfu,Sarcastic Sounds",2018-12-12,152500,59,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"sad lo-fi,sad rap,lo-fi beats,lo-fi chill",0.805,0.479,6,-9.238,0,0.363,0.182,0.00000341,0.346,0.363,80.454,4
0k7wmahjkn389wAZdz19Cv,"1RyvyyTE3xzB2ZywiAwp0i,4O15NlyKLIASxsJ0PrXPfz","Drankin N Smokin","Pluto x Baby Pluto","Future,Lil Uzi Vert",2020-11-13,213520,70,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"atl hip hop,hip hop,rap,southern hip hop,trap,melodic rap,philly rap,rage rap",0.752,0.658,0,-6.297,1,0.342,0.0421,0,0.0927,0.387,151.951,4
4ZxOuNHhpyOj4gv52MtQpT,"41MozSoPIsD1dJM0CLPjZF","As If It's Your Last","As If It's Your Last","BLACKPINK",2017-06-22,213264,76,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"k-pop,k-pop girl group,pop",0.786,0.852,8,-2.687,1,0.0813,0.0687,0,0.0759,0.455,125.036,4
2F6JxWMP2ZfmVErc3ZTmqQ,"4xFUf1FHVy696Q1JQZMTRj,3ipn9JLAPI5GUEo4y4jcoi","The Champion - Bonus Track","Cry Pretty","Carrie Underwood,Ludacris",2018-09-14,222506,59,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"classic oklahoma country,contemporary country,country,country dawn,dance pop,pop,atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.529,0.87,8,-3.32,0,0.327,0.0529,0,0.0946,0.36,182.1,4
29he0Joo5sz2607A6ZBT6H,"3Y7RZ31TRPVadSFVy1o8os,7bXgB6jMjp9ATFy66eO08Z","Come Through (feat. Chris Brown)","Back of My Mind","H.E.R.,Chris Brown",2021-06-18,214093,62,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"r&b,rap",0.612,0.423,5,-8.062,0,0.0508,0.588,0,0.117,0.18,135.841,5
4T652DlATVHe0jdLKaN3Bw,"66CXWjxzNUsdJxJ2JdwvnR","in my head","thank u, next","Ariana Grande",2019-02-08,222946,67,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop",0.662,0.6,0,-6.403,1,0.0704,0.173,0.000137,0.109,0.331,134.972,4
4RCpHnkhMmm67EKbI4aEO7,"2cFrymmkijnjDg9SS92EPM,45dkTj5sMRSjrmBSBeiHym","u love u (with Tate McRae)","u love u (with Tate McRae)","blackbear,Tate McRae",2021-06-04,189062,55,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop",0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,4
1BSMpVGWs3v5BZKnAQziAc,"6VuMaDnrHyPL1p4EHjYLi7","Light Switch","Light Switch","Charlie Puth",2022-01-20,185680,22,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop,viral pop",0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4
4mHgYpuGHu99Mw69E83CP2,"6Xgp2XMz1fhVYe7i6yNAax","Taking A Walk","LIFE'S A TRIP","Trippie Redd",2018-08-10,121680,15,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"melodic rap,rap,trap",0.767,0.538,0,-6.044,0,0.052,0.68,0,0.192,0.343,81.029,4
1Gno5IBUHh6vUKp4nxu2Yd,"31W5EY0aAly4Qieq6OFu6I","Love Drugs and Sex","Hoodie SZN","A Boogie Wit da Hoodie",2018-12-21,157862,65,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"melodic rap,rap,trap",0.762,0.553,5,-7.207,0,0.112,0.55,0,0.115,0.773,119.973,4
03eJ2DclFWXYU8GWgANdmZ,"15UsOTVnJzReFVN1VCnxy4,21WS9wngs9AqFckK7yYJPM,6Xgp2XMz1fhVYe7i6yNAax","bad vibes forever (feat. PnB Rock & Trippie Redd)","Bad Vibes Forever","XXXTENTACION,PnB Rock,Trippie Redd",2019-12-06,150475,74,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"emo rap,miami hip hop,rap,melodic rap,trap",0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,4
32ypPhtgTaETvFn3ZIHXTW,"2tIP7SsRs7vjIcLrU85W8J,6jGMq4yGs7aQzuGsMgVgZR","Fade Away","Fade Away","The Kid LAROI,Lil Tjay",2020-04-17,179252,57,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"australian hip hop,brooklyn drill,melodic rap,nyc rap,rap",0.726,0.414,9,-12.296,0,0.269,0.406,0,0.0713,0.47,150.009,4
05WIYJYtnZHUmL1uuYmvY1,"6jGMq4yGs7aQzuGsMgVgZR","Move On - Bonus","Destined 2 Win","Lil Tjay",2021-04-02,177528,62,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"brooklyn drill,melodic rap,nyc rap,rap",0.31,0.722,7,-5.348,1,0.0813,0.287,0,0.345,0.349,86.693,4
0QBzMgT7NIeoCYy3sJCof1,"4nDoRrQiYLoBzwC5BhVJzF,6eUKZXaKkcviH0Ku9w2n3V","Bam Bam (feat. Ed Sheeran)","Bam Bam (feat. Ed Sheeran)","Camila Cabello,Ed Sheeran",2022-03-04,206070,75,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"dance pop,pop,singer-songwriter pop,uk pop",0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4
0mHGftgYtmpH4y17T3VZ2E,"2cFrymmkijnjDg9SS92EPM","@ my worst","@ my worst","blackbear",2021-08-06,191364,60,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop",0.615,0.774,4,-5.152,0,0.0551,0.0173,0,0.15,0.336,136.887,4
5f1joOtoMeyppIcJGZQvqJ,"3oSJ7TBVCWMDMiYjXNiCKE,1zNqQNIdeOUZHb8zbZRFMX,6LuN9FCkKOj5PcnpouEgny","Be Like That - feat. Swae Lee & Khalid","Be Like That (feat. Swae Lee & Khalid)","Kane Brown,Swae Lee,Khalid",2020-07-10,191406,69,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"black americana,contemporary country,country,country road,melodic rap,rap,trap,pop,pop r&b",0.727,0.626,7,-8.415,1,0.0726,0.0469,0.0000258,0.126,0.322,86.97,4
1mpD5Q8IM32I4bF6eCpU74,"6LuN9FCkKOj5PcnpouEgny","Up All Night","Up All Night","Khalid",2019-11-14,157220,58,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"pop,pop r&b",0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00333,0.102,0.669,93.992,4
0qJeyYAgv6UpvewUxRXAhb,"45TgXXqMDdF8BkjA83OM7z,5f7VJjfbwm532GiveGC0ZK","Rags2Riches 2 (feat. Lil Baby)","Pray 4 Love (Deluxe)","Rod Wave,Lil Baby",2020-08-07,235987,0,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"florida rap,atl hip hop,atl trap,rap,trap",0.874,0.443,5,-9.628,0,0.241,0.147,0,0.124,0.298,118.004,4
6cZH4rX1KTt1aJ3Ql6Ynja,"31W5EY0aAly4Qieq6OFu6I","Me and My Guitar","Artist 2.0","A Boogie Wit da Hoodie",2020-02-14,161764,70,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"melodic rap,rap,trap",0.644,0.587,7,-6.736,0,0.353,0.473,0,0.0759,0.68,173.972,4
0qkA0NU7cDKWkFXNGRcNaB,"13ubrt8QOOCPljQ2FL1Kca","Sandman","LIVE.LOVE.A$AP","A$AP Rocky",2011-10-31,200160,66,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"east coast hip hop,hip hop,rap,trap",0.533,0.501,8,-9.299,1,0.0436,0.143,0.000578,0.172,0.3,120.159,4
4zrwPfq5ENLzjq41Txs2HR,"0YinUQ50QDB7ZxSCLyQ40k,0VRj0yCOv2FXJNP47XQnx5,0A0FS04o6zMoto8OKPsDwY","Want Her","Cold Summer","Mustard,Quavo,YG",2016-09-30,275560,60,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"cali rap,pop rap,rap,southern hip hop,trap,atl hip hop,melodic rap,hip hop",0.828,0.607,1,-6.241,1,0.0432,0.0769,0.000683,0.108,0.409,101.012,4
6Yqmv7XJLCrQEauMbPGZSw,"0Y5tJX1MQlPlqiwlOH1tJY,1uNFoZAHBGtllmzznpCI3s,50co4Is1HCEo8bhOyUWKpn","Maria I'm Drunk (feat. Justin Bieber & Young Thug)","Rodeo","Travis Scott,Justin Bieber,Young Thug",2015-09-04,349933,72,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"rap,slap house,canadian pop,pop,atl hip hop,atl trap,gangster rap,melodic rap,trap",0.648,0.631,4,-5.662,0,0.104,0.38,0,0.12,0.142,105.989,4
3QFInJAm9eyaho5vBzxInN,"5SXuuuRpukkTvsLuUknva1,2YZyLoL8N0Wb9xBt1NhZWg","family ties (with Kendrick Lamar)","The Melodic Blue","Baby Keem,Kendrick Lamar",2021-09-10,252262,83,spotify:user:313ydbhloyuthqjaxbxs7tg2iv34,2024-05-19T00:43:08Z,"hip hop,rap,conscious hip hop,west coast rap",0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,4
